name,source,url,category,abv,price,quantity,single_vol,total_vol,ml_per_dollar,alcohol_vol,alc_per_dollar
b'Fazi Battaglia Verdicchio dei Castelli di Jesi',LCBO,http://www.lcbo.com/lcbo/product/fazi-battaglia-verdicchio-dei-castelli-di-jesi/24422,White Wine,13.0,12.0,1,750,750,62.5,97,8.12
b"Walker's Special Old Whisky",LCBO,http://www.lcbo.com/lcbo/product/walker-s-special-old-whisky/281,Whisky/Whiskey,40.0,26.25,1,750,750,28.57,300,11.43
b"Wiser's Special Blend Whisky",LCBO,http://www.lcbo.com/lcbo/product/wiser-s-special-blend-whisky/3517,Whisky/Whiskey,40.0,14.7,1,375,375,25.51,150,10.2
b'Johnnie Walker Red Label Scotch Whisky',LCBO,http://www.lcbo.com/lcbo/product/johnnie-walker-red-label-scotch-whisky/1099,Whisky/Whiskey,40.0,29.95,1,750,750,25.04,300,10.02
b'Seagrams V.O. Whisky',LCBO,http://www.lcbo.com/lcbo/product/seagrams-vo-whisky/307,Whisky/Whiskey,40.0,26.25,1,750,750,28.57,300,11.43
b'Johnnie Walker Black Label 12 Year Old Scotch Whisky',LCBO,http://www.lcbo.com/lcbo/product/johnnie-walker-black-label-12-year-old-scotch-whisky/7880,Whisky/Whiskey,40.0,53.95,1,750,750,13.9,300,5.56
b'Glenfiddich Single Malt 12 Year Old Scotch Whisky',LCBO,http://www.lcbo.com/lcbo/product/glenfiddich-single-malt-12-year-old-scotch-whisky/12385,Whisky/Whiskey,40.0,59.7,1,750,750,12.56,300,5.03
b'Pernod',LCBO,http://www.lcbo.com/lcbo/product/pernod/6049,Liqueur/Liquor,40.0,28.45,1,750,750,26.36,300,10.54
b'Smirnoff Vodka',LCBO,http://www.lcbo.com/lcbo/product/smirnoff-vodka/67,Vodka,40.0,27.25,1,750,750,27.52,300,11.01
b'Newfoundland Screech Rum',LCBO,http://www.lcbo.com/lcbo/product/newfoundland-screech-rum/4622,Rum,40.0,27.25,1,750,750,27.52,300,11.01
b'Manischewitz Concord K',LCBO,http://www.lcbo.com/lcbo/product/manischewitz-concord-k/5561,Red Wine,10.5,7.05,1,750,750,106.38,78,11.17
b"Bell's Original Scotch Whisky",LCBO,http://www.lcbo.com/lcbo/product/bell-s-original-scotch-whisky/8599,Whisky/Whiskey,39.9,26.25,1,750,750,28.57,299,11.4
b"Walker's Special Old Whisky",LCBO,http://www.lcbo.com/lcbo/product/walker-s-special-old-whisky/687,Whisky/Whiskey,40.0,14.7,1,375,375,25.51,150,10.2
b'The Lackey Shiraz 2015',LCBO,http://www.lcbo.com/lcbo/product/the-lackey-shiraz-2015/5199,Red Wine,14.0,17.95,1,750,750,41.78,105,5.85
b'Cantine Due Palme Canonico Negroamaro Salento IGP',LCBO,http://www.lcbo.com/lcbo/product/cantine-due-palme-canonico-negroamaro-salento-igp/28647,Red Wine,12.5,18.45,1,2000,2000,108.4,250,13.55
b'Mommessin Cuvee St Pierre Rouge',LCBO,http://www.lcbo.com/lcbo/product/mommessin-cuvee-st-pierre-rouge/513,Red Wine,12.0,8.05,1,750,750,93.17,90,11.18
b'Canadian Club Whisky',LCBO,http://www.lcbo.com/lcbo/product/canadian-club-whisky/42,Whisky/Whiskey,40.0,27.5,1,750,750,27.27,300,10.91
b'Johnnie Walker Red Label Scotch Whisky',LCBO,http://www.lcbo.com/lcbo/product/johnnie-walker-red-label-scotch-whisky/3467,Whisky/Whiskey,40.0,18.55,1,375,375,20.22,150,8.09
b"Teacher's Highland Cream Scotch Whisky",LCBO,http://www.lcbo.com/lcbo/product/teacher-s-highland-cream-scotch-whisky/4465,Whisky/Whiskey,40.0,26.25,1,750,750,28.57,300,11.43
b'Pisse-Dru Beaujolais',LCBO,http://www.lcbo.com/lcbo/product/pisse-dru-beaujolais/2881,Red Wine,12.0,12.95,1,750,750,57.92,90,6.95
b"Grant's Sherry Cask Reserve Scotch Whisky",LCBO,http://www.lcbo.com/lcbo/product/grant-s-sherry-cask-reserve-scotch-whisky/15354,Whisky/Whiskey,40.0,30.45,1,750,750,24.63,300,9.85
b'Dujardin VSOP Brandy',LCBO,http://www.lcbo.com/lcbo/product/dujardin-vsop-brandy/10512,Brandy,40.0,26.8,1,750,750,27.99,300,11.19
b'Beefeater London Dry Gin',LCBO,http://www.lcbo.com/lcbo/product/beefeater-london-dry-gin/570,Gin,40.0,26.25,1,750,750,28.57,300,11.43
b"J.P. Wiser's Deluxe Whisky",LCBO,http://www.lcbo.com/lcbo/product/jp-wiser-s-deluxe-whisky/893,Whisky/Whiskey,40.0,26.25,1,750,750,28.57,300,11.43
b'Vodka Mudshake French Vanilla',LCBO,http://www.lcbo.com/lcbo/product/vodka-mudshake-french-vanilla/4606,Coolers,5.0,12.95,4,270,1080,83.4,54,4.17
b'Kronenbourg 1664',LCBO,http://www.lcbo.com/lcbo/product/kronenbourg-1664/6106,Lager,4.7,14.1,6,330,1980,140.43,93,6.6
b'Mouton Cadet Bordeaux White Aoc',LCBO,http://www.lcbo.com/lcbo/product/mouton-cadet-bordeaux-white-aoc/2527,White Wine,12.0,14.45,1,750,750,51.9,90,6.23
b'Sir Perry Pear Cider',LCBO,http://www.lcbo.com/lcbo/product/sir-perry-pear-cider/8144,Cider,6.0,3.2,1,500,500,156.25,30,9.38
b'Peller Estates Private Reserve Vidal Icewine',LCBO,http://www.lcbo.com/lcbo/product/peller-estates-private-reserve-vidal-icewine/18564,Icewine,11.5,27.3,1,200,200,7.33,23,0.84
b'Flat Roof Manor Pinot Grigio',LCBO,http://www.lcbo.com/lcbo/product/flat-roof-manor-pinot-grigio/27128,White Wine,13.0,11.95,1,750,750,62.76,97,8.16
b'Citra Pinot Grigio Terre di Chieti',LCBO,http://www.lcbo.com/lcbo/product/citra-pinot-grigio-terre-di-chieti/17483,White Wine,13.0,8.95,1,750,750,83.8,97,10.89
b'Yellowglen Pink Sparkling',LCBO,http://www.lcbo.com/lcbo/product/yellowglen-pink-sparkling/15867,Sparkling Wine,11.0,12.45,1,750,750,60.24,82,6.63
b'French Cross Cabernet Merlot',LCBO,http://www.lcbo.com/lcbo/product/french-cross-cabernet-merlot/16345,Red Wine,12.5,11.95,1,1000,1000,83.68,125,10.46
b'Yellow Tail Chardonnay',LCBO,http://www.lcbo.com/lcbo/product/yellow-tail-chardonnay/20321,White Wine,13.0,20.0,1,1500,1500,75.0,195,9.75
b'Danzante Pinot Grigio delle Venezie IGT',LCBO,http://www.lcbo.com/lcbo/product/danzante-pinot-grigio-delle-venezie-igt/26906,White Wine,12.0,14.95,1,750,750,50.17,90,6.02
b'Sauza Silver Tequila',LCBO,http://www.lcbo.com/lcbo/product/sauza-silver-tequila/2485,Tequila,40.0,30.15,1,750,750,24.88,300,9.95
b'Flat Rock Pinot Noir',LCBO,http://www.lcbo.com/lcbo/product/flat-rock-pinot-noir/1545,Red Wine,13.0,20.95,1,750,750,35.8,97,4.65
b'Small Cask Brandy',LCBO,http://www.lcbo.com/lcbo/product/small-cask-brandy/11494,Brandy,40.0,39.45,1,1140,1140,28.9,456,11.56
b'Hennessy VS Cognac',LCBO,http://www.lcbo.com/lcbo/product/hennessy-vs-cognac/8284,Cognac/Armagnac,40.0,65.0,1,750,750,11.54,300,4.62
b'Prince Igor Vodka',LCBO,http://www.lcbo.com/lcbo/product/prince-igor-vodka/8219,Vodka,40.0,26.25,1,750,750,28.57,300,11.43
b'Silk Tassel Canadian Whisky',LCBO,http://www.lcbo.com/lcbo/product/silk-tassel-canadian-whisky/620,Whisky/Whiskey,40.0,26.25,1,750,750,28.57,300,11.43
b'Ruffino Chianti',LCBO,http://www.lcbo.com/lcbo/product/ruffino-chianti/1743,Red Wine,12.5,15.05,1,750,750,49.83,93,6.23
b'Cointreau',LCBO,http://www.lcbo.com/lcbo/product/cointreau/6502,Liqueur/Liquor,40.0,39.95,1,750,750,18.77,300,7.51
b'Folonari Valpolicella Classico',LCBO,http://www.lcbo.com/lcbo/product/folonari-valpolicella-classico/6254,Red Wine,12.5,9.0,1,375,375,41.67,46,5.21
b'Courvoisier VS Cognac',LCBO,http://www.lcbo.com/lcbo/product/courvoisier-vs-cognac/1925,Cognac/Armagnac,40.0,59.45,1,750,750,12.62,300,5.05
b'Aveleda Vinho Verde',LCBO,http://www.lcbo.com/lcbo/product/aveleda-vinho-verde/5322,White Wine,9.5,10.95,1,750,750,68.49,71,6.51
b'Lakeport Pilsener',LCBO,http://www.lcbo.com/lcbo/product/lakeport-pilsener/2840,Lager,5.0,2.1,1,473,473,225.24,23,11.26
b'Wolf Blass Yellow Label Cabernet Sauvignon',LCBO,http://www.lcbo.com/lcbo/product/wolf-blass-yellow-label-cabernet-sauvignon/15941,Red Wine,13.5,9.95,1,375,375,37.69,50,5.09
b'Remy Pannier Muscadet Svre et Maine',LCBO,http://www.lcbo.com/lcbo/product/remy-pannier-muscadet-sevre-et-maine/13821,White Wine,12.0,16.0,1,750,750,46.88,90,5.62
b'Gaston De Lagrange VS Cognac',LCBO,http://www.lcbo.com/lcbo/product/gaston-de-lagrange-vs-cognac/12567,Cognac/Armagnac,40.0,44.95,1,750,750,16.69,300,6.67
b'Deinhard Green Label Riesling Mosel',LCBO,http://www.lcbo.com/lcbo/product/deinhard-green-label-riesling-mosel/8094,White Wine,10.0,11.95,1,750,750,62.76,75,6.28
b'Sogrape Grao Vasco Dao',LCBO,http://www.lcbo.com/lcbo/product/sogrape-grao-vasco-dao/14977,Red Wine,13.0,8.25,1,750,750,90.91,97,11.82
b"Gilbey's London Dry Gin",LCBO,http://www.lcbo.com/lcbo/product/gilbey-s-london-dry-gin/1255,Gin,40.0,26.25,1,750,750,28.57,300,11.43
b'Flat Rock Twisted White',LCBO,http://www.lcbo.com/lcbo/product/flat-rock-twisted-white/1578,White Wine,12.0,17.95,1,750,750,41.78,90,5.01
b'Bosco Anice',LCBO,http://www.lcbo.com/lcbo/product/bosco-anice/35659,Liqueur/Liquor,42.0,22.15,1,750,750,33.86,315,14.22
b'Bndictine',LCBO,http://www.lcbo.com/lcbo/product/benedictine/24174,Liqueur/Liquor,40.0,40.85,1,750,750,18.36,300,7.34
b'Veuve Clicquot Ponsardin Rose',LCBO,http://www.lcbo.com/lcbo/product/veuve-clicquot-ponsardin-rose/19661,Champagne,12.5,89.5,1,750,750,8.38,93,1.05
b'Jackson-Triggs Pinot Grigio',LCBO,http://www.lcbo.com/lcbo/product/jackson-triggs-pinot-grigio/22327,White Wine,12.1,18.95,1,1500,1500,79.16,181,9.58
b'Prince Igor Vodka',LCBO,http://www.lcbo.com/lcbo/product/prince-igor-vodka/12476,Vodka,40.0,39.45,1,1140,1140,28.9,456,11.56
b'Crown Royal Whisky',LCBO,http://www.lcbo.com/lcbo/product/crown-royal-whisky/9043,Whisky/Whiskey,40.0,16.45,1,375,375,22.8,150,9.12
b'Small Cask Brandy',LCBO,http://www.lcbo.com/lcbo/product/small-cask-brandy/9365,Brandy,40.0,26.25,1,750,750,28.57,300,11.43
b'Bushmills Irish Whiskey',LCBO,http://www.lcbo.com/lcbo/product/bushmills-irish-whiskey/14910,Whisky/Whiskey,40.0,32.45,1,750,750,23.11,300,9.24
b'Chartreuse Green',LCBO,http://www.lcbo.com/lcbo/product/chartreuse-green/37333,Liqueur/Liquor,55.0,34.1,1,375,375,11.0,206,6.05
b'Smirnoff Vodka Red',LCBO,http://www.lcbo.com/lcbo/product/smirnoff-vodka-red/27060,Vodka,40.0,107.95,1,3000,3000,27.79,1200,11.12
b'Spumante Bambino',LCBO,http://www.lcbo.com/lcbo/product/spumante-bambino/4762,Sparkling Wine,7.0,15.25,1,1500,1500,98.36,105,6.89
b'Canadian Club Whisky',LCBO,http://www.lcbo.com/lcbo/product/canadian-club-whisky/463,Whisky/Whiskey,40.0,15.3,1,375,375,24.51,150,9.8
b'Drambuie',LCBO,http://www.lcbo.com/lcbo/product/drambuie/1867,Liqueur/Liquor,40.0,45.0,1,750,750,16.67,300,6.67
b'Velletri Le Contrade Red IGP',LCBO,http://www.lcbo.com/lcbo/product/velletri-le-contrade-red-igp/14878,Red Wine,12.0,18.0,1,2000,2000,111.11,240,13.33
b'Marquis De Villard Brandy',LCBO,http://www.lcbo.com/lcbo/product/marquis-de-villard-brandy/14944,Brandy,40.0,26.45,1,750,750,28.36,300,11.34
b"Coyote's Run Unoaked ChardonnayVQA",LCBO,http://www.lcbo.com/lcbo/product/coyote-s-run-unoaked-chardonnayvqa/26740,White Wine,13.0,15.1,1,750,750,49.67,97,6.46
b"Fat Bastard Cabernet Sauvignon Pays d'Oc",LCBO,http://www.lcbo.com/lcbo/product/fat-bastard-cabernet-sauvignon-pays-d-oc/28506,Red Wine,13.0,14.95,1,750,750,50.17,97,6.52
b'Goose Bay Sauvignon Blanc KPM',LCBO,http://www.lcbo.com/lcbo/product/goose-bay-sauvignon-blanc-kpm/28134,White Wine,13.0,24.95,1,750,750,30.06,97,3.91
b'Alberta Premium Whisky',LCBO,http://www.lcbo.com/lcbo/product/alberta-premium-whisky/984,Whisky/Whiskey,40.0,26.25,1,750,750,28.57,300,11.43
b'Fontana di Papa Castelli Romani',LCBO,http://www.lcbo.com/lcbo/product/fontana-di-papa-castelli-romani/3038,Red Wine,12.0,12.95,1,1500,1500,115.83,180,13.9
b'Wolf Blass Yellow Label Chardonnay',LCBO,http://www.lcbo.com/lcbo/product/wolf-blass-yellow-label-chardonnay/16253,White Wine,13.0,8.95,1,375,375,41.9,48,5.45
b"Jacob's Creek Shiraz Cabernet Sauvignon",LCBO,http://www.lcbo.com/lcbo/product/jacob-s-creek-shiraz-cabernet-sauvignon/19612,Red Wine,13.9,23.25,1,1500,1500,64.52,208,8.97
b'Forty Creek Barrel Select Whisky',LCBO,http://www.lcbo.com/lcbo/product/forty-creek-barrel-select-whisky/8805,Whisky/Whiskey,40.0,59.25,1,1750,1750,29.54,700,11.81
b'Don Mendoza Reserve Merlot KPM',LCBO,http://www.lcbo.com/lcbo/product/don-mendoza-reserve-merlot-kpm/29306,Red Wine,14.5,12.65,1,750,750,59.29,108,8.6
b'Yellow Tail Shiraz',LCBO,http://www.lcbo.com/lcbo/product/yellow-tail-shiraz/20289,Red Wine,13.5,23.0,1,1500,1500,65.22,202,8.8
b'Manischewitz Blackberry K',LCBO,http://www.lcbo.com/lcbo/product/manischewitz-blackberry-k/22038,Specialty Wines,11.0,7.85,1,750,750,95.54,82,10.51
b'Anselme La Fiole Du Pape Cdp Aoc',LCBO,http://www.lcbo.com/lcbo/product/anselme-la-fiole-du-pape-cdp-aoc/12286,Red Wine,14.0,39.95,1,750,750,18.77,105,2.63
b'Sogrape Mateus Rose',LCBO,http://www.lcbo.com/lcbo/product/sogrape-mateus-rose/12781,Ros Wine,11.0,16.65,1,1500,1500,90.09,165,9.91
b'Via Tarapac Gran Reserva Cabernet Sauvignon 2013',LCBO,http://www.lcbo.com/lcbo/product/vina-tarapaca-gran-reserva-cabernet-sauvignon-2013/18721,Red Wine,14.5,17.95,1,750,750,41.78,108,6.06
b'French Cross Chardonnay',LCBO,http://www.lcbo.com/lcbo/product/french-cross-chardonnay/16352,White Wine,12.0,11.95,1,1000,1000,83.68,120,10.04
b'Ruffino Il Ducale Toscana IGP',LCBO,http://www.lcbo.com/lcbo/product/ruffino-il-ducale-toscana-igp/27797,Red Wine,13.0,19.95,1,750,750,37.59,97,4.89
b'Jim Beam White Label Bourbon',LCBO,http://www.lcbo.com/lcbo/product/jim-beam-white-label-bourbon/21378,Whisky/Whiskey,40.0,27.95,1,750,750,26.83,300,10.73
b'Prince Igor Extreme Vodka',LCBO,http://www.lcbo.com/lcbo/product/prince-igor-extreme-vodka/34579,Vodka,45.0,40.8,1,1140,1140,27.94,513,12.57
b'Osborne Santa Maria Cream Sherry',LCBO,http://www.lcbo.com/lcbo/product/osborne-santa-maria-cream-sherry/31120,Fortified Wines,19.0,13.8,1,750,750,54.35,142,10.33
b'Pascual Toso Malbec',LCBO,http://www.lcbo.com/lcbo/product/pascual-toso-malbec/35170,Red Wine,13.5,13.95,1,750,750,53.76,101,7.26
b'Santa Rita 120 Reserva Especial Sauvignon Blanc',LCBO,http://www.lcbo.com/lcbo/product/santa-rita-120-reserva-especial-sauvignon-blanc/23606,White Wine,13.5,11.95,1,750,750,62.76,101,8.47
b"Gordon's Dry Gin",LCBO,http://www.lcbo.com/lcbo/product/gordon-s-dry-gin/1040,Gin,40.0,27.45,1,750,750,27.32,300,10.93
b'Spumante Bambino',LCBO,http://www.lcbo.com/lcbo/product/spumante-bambino/1826,Sparkling Wine,7.0,8.95,1,750,750,83.8,52,5.87
b'Chateau de Gourgazaud Minervois AOC',LCBO,http://www.lcbo.com/lcbo/product/chateau-de-gourgazaud-minervois-aoc/22384,Red Wine,13.5,13.45,1,750,750,55.76,101,7.53
b'Andrs Fine Old Apera',LCBO,http://www.lcbo.com/lcbo/product/andres-fine-old-apera/19265,Fortified Wines,20.0,8.45,1,750,750,88.76,150,17.75
b'Sandeman Ruby Port',LCBO,http://www.lcbo.com/lcbo/product/sandeman-ruby-port/23366,Fortified Wines,19.5,15.95,1,750,750,47.02,146,9.17
b"Rickard's Red",LCBO,http://www.lcbo.com/lcbo/product/rickard-s-red/16907,Ale,5.2,2.7,1,473,473,175.19,24,9.11
b"Dopff & Irion Crystal d'Alsace Sylvaner",LCBO,http://www.lcbo.com/lcbo/product/dopff-irion-crystal-d-alsace-sylvaner/35667,White Wine,12.5,11.4,1,750,750,65.79,93,8.22
b'20 Bees Baco Noir VQA',LCBO,http://www.lcbo.com/lcbo/product/20-bees-baco-noir-vqa/6452,Red Wine,12.5,10.95,1,750,750,68.49,93,8.56
b'KWV Roodeberg Red',LCBO,http://www.lcbo.com/lcbo/product/kwv-roodeberg-red/7187,Red Wine,14.0,10.5,1,750,750,71.43,105,10.0
b'Beefeater London Dry Gin',LCBO,http://www.lcbo.com/lcbo/product/beefeater-london-dry-gin/7369,Gin,40.0,15.45,1,375,375,24.27,150,9.71
b'Domaine Terlato & Chapoutier Shiraz/Viognier 2012',LCBO,http://www.lcbo.com/lcbo/product/domaine-terlato-chapoutier-shiraz-viognier-2012/18887,Red Wine,13.5,19.75,1,750,750,37.97,101,5.13
b'Abbot Ale',LCBO,http://www.lcbo.com/lcbo/product/abbot-ale/16329,Ale,5.0,2.3,1,500,500,217.39,25,10.87
b'Brights 74 Tawny',LCBO,http://www.lcbo.com/lcbo/product/brights-74-tawny/16139,Fortified Wines,18.0,12.95,1,1000,1000,77.22,180,13.9
b'Brights Classic Cream',LCBO,http://www.lcbo.com/lcbo/product/brights-classic-cream/19273,Fortified Wines,20.0,8.95,1,750,750,83.8,150,16.76
b'Williams & Humbert Dry Sack Sherry',LCBO,http://www.lcbo.com/lcbo/product/williams-humbert-dry-sack-sherry/13565,Fortified Wines,19.5,13.6,1,750,750,55.15,146,10.75
b'Alberta Pure Vodka',LCBO,http://www.lcbo.com/lcbo/product/alberta-pure-vodka/1503,Vodka,40.0,14.7,1,375,375,25.51,150,10.2
b'20 Bees Cabernet Merlot VQA',LCBO,http://www.lcbo.com/lcbo/product/20-bees-cabernet-merlot-vqa/6395,Red Wine,12.2,12.95,1,750,750,57.92,91,7.07
b'Andrs Golden Cream Apera',LCBO,http://www.lcbo.com/lcbo/product/andres-golden-cream-apera/5579,Fortified Wines,18.0,8.45,1,750,750,88.76,135,15.98
b'Bolla Valpolicella Classico',LCBO,http://www.lcbo.com/lcbo/product/bolla-valpolicella-classico/16840,Red Wine,12.5,13.95,1,750,750,53.76,93,6.72
b'Jagermeister',LCBO,http://www.lcbo.com/lcbo/product/jagermeister/25999,Liqueur/Liquor,35.0,43.25,1,1140,1140,26.36,399,9.23
b'Marques de Riscal White, Rueda',LCBO,http://www.lcbo.com/lcbo/product/marques-de-riscal-white-rueda/36822,White Wine,12.5,12.95,1,750,750,57.92,93,7.24
b'Calvet Reserve Des Remparts Saint Emilion AOC',LCBO,http://www.lcbo.com/lcbo/product/calvet-reserve-des-remparts-saint-emilion-aoc/31898,Red Wine,13.0,19.95,1,750,750,37.59,97,4.89
b'Fielding Cabernet Franc 2015',LCBO,http://www.lcbo.com/lcbo/product/fielding-cabernet-franc-2015/36194,Red Wine,13.0,21.95,1,750,750,34.17,97,4.44
b'Kopke Fine Ruby Port',LCBO,http://www.lcbo.com/lcbo/product/kopke-fine-ruby-port/35766,Fortified Wines,19.5,15.3,1,750,750,49.02,146,9.56
b"J.P. Wiser's Deluxe Whisky",LCBO,http://www.lcbo.com/lcbo/product/jp-wiser-s-deluxe-whisky/33928,Whisky/Whiskey,40.0,60.75,1,1750,1750,28.81,700,11.52
b'G.A. Schmitt Winzertanz',LCBO,http://www.lcbo.com/lcbo/product/ga-schmitt-winzertanz/20263,White Wine,9.0,13.95,1,1500,1500,107.53,135,9.68
b'Smirnoff Vodka',LCBO,http://www.lcbo.com/lcbo/product/smirnoff-vodka/31757,Vodka,40.0,27.25,1,750,750,27.52,300,11.01
b'Bouchard Aine & Fils Beaujolais Superieur',LCBO,http://www.lcbo.com/lcbo/product/bouchard-aine-fils-beaujolais-superieur/9431,Red Wine,13.0,12.45,1,750,750,60.24,97,7.83
b'Yellow Tail Shiraz Grenache',LCBO,http://www.lcbo.com/lcbo/product/yellow-tail-shiraz-grenache/28787,Red Wine,13.5,7.95,1,750,750,94.34,101,12.74
b'Smirnoff Vodka',LCBO,http://www.lcbo.com/lcbo/product/smirnoff-vodka/240,Vodka,40.0,15.1,1,375,375,24.83,150,9.93
b'Patron Anejo Tequila',LCBO,http://www.lcbo.com/lcbo/product/patron-anejo-tequila/34603,Tequila,40.0,101.95,1,750,750,7.36,300,2.94
b"Lamb's White Rum",LCBO,http://www.lcbo.com/lcbo/product/lamb-s-white-rum/5009,Rum,39.9,26.25,1,750,750,28.57,299,11.4
b'Fonseca Periquita Red, Setubal',LCBO,http://www.lcbo.com/lcbo/product/fonseca-periquita-red-setubal/25262,Red Wine,13.0,7.95,1,750,750,94.34,97,12.26
b'Folonari Valpolicella Classico',LCBO,http://www.lcbo.com/lcbo/product/folonari-valpolicella-classico/26278,Red Wine,12.5,22.95,1,1500,1500,65.36,187,8.17
b'Veuve Clicquot Demi Sec Champagne',LCBO,http://www.lcbo.com/lcbo/product/veuve-clicquot-demi-sec-champagne/38307,Champagne,12.0,79.2,1,750,750,9.47,90,1.14
b'Duff Gordon Brandy',LCBO,http://www.lcbo.com/lcbo/product/duff-gordon-brandy/16022,Brandy,40.0,26.45,1,750,750,28.36,300,11.34
b'Latour Pinot Noir',LCBO,http://www.lcbo.com/lcbo/product/latour-pinot-noir/69914,Red Wine,13.0,23.5,1,750,750,31.91,97,4.15
b"Coyote's Run Pinot Noir VQA",LCBO,http://www.lcbo.com/lcbo/product/coyote-s-run-pinot-noir-vqa/53090,Red Wine,12.5,20.2,1,750,750,37.13,93,4.64
b'Collavini Pinot Grigio',LCBO,http://www.lcbo.com/lcbo/product/collavini-pinot-grigio/33340,White Wine,12.5,14.95,1,750,750,50.17,93,6.27
b'Bouchard Pre & Fils Pouilly-Fuisse',LCBO,http://www.lcbo.com/lcbo/product/bouchard-pere-fils-pouilly-fuisse/56580,White Wine,13.5,30.0,1,750,750,25.0,101,3.38
b'Jackson-Triggs Reserve Sauvignon Blanc VQA',LCBO,http://www.lcbo.com/lcbo/product/jackson-triggs-reserve-sauvignon-blanc-vqa/58438,White Wine,12.3,13.95,1,750,750,53.76,92,6.61
b'Deinhard Riesling DryRheinhessen',LCBO,http://www.lcbo.com/lcbo/product/deinhard-riesling-dryrheinhessen/60004,White Wine,12.5,12.95,1,750,750,57.92,93,7.24
b'St Remy Brandy',LCBO,http://www.lcbo.com/lcbo/product/st-remy-brandy/8888,Brandy,40.0,26.25,1,750,750,28.57,300,11.43
b'Torres Gran Coronas Reserva Cabernet Sauvignon',LCBO,http://www.lcbo.com/lcbo/product/torres-gran-coronas-reserva-cabernet-sauvignon/36483,Red Wine,13.5,19.95,1,750,750,37.59,101,5.08
b'Sperone Marsala Fine Ip Doc Dry',LCBO,http://www.lcbo.com/lcbo/product/sperone-marsala-fine-ip-doc-dry/44628,Fortified Wines,17.0,13.9,1,750,750,53.96,127,9.17
b'Beefeater London Dry Gin',LCBO,http://www.lcbo.com/lcbo/product/beefeater-london-dry-gin/56622,Gin,40.0,60.95,1,1750,1750,28.71,700,11.48
b'Underberg Bitters',LCBO,http://www.lcbo.com/lcbo/product/underberg-bitters/214809,Liqueur/Liquor,44.0,6.3,3,20,60,9.52,26,4.19
b'Beringer Main & Vine White Zinfandel',LCBO,http://www.lcbo.com/lcbo/product/beringer-main-vine-white-zinfandel/239756,Ros Wine,10.0,10.95,1,750,750,68.49,75,6.85
b'Martini Sweet Vermouth Red',LCBO,http://www.lcbo.com/lcbo/product/martini-sweet-vermouth-red/213470,Specialty Wines,15.0,18.95,1,1500,1500,79.16,225,11.87
b'Featherstone Cabernet Franc',LCBO,http://www.lcbo.com/lcbo/product/featherstone-cabernet-franc/64618,Red Wine,12.3,18.95,1,750,750,39.58,92,4.87
b'Newcastle Brown Ale',LCBO,http://www.lcbo.com/lcbo/product/newcastle-brown-ale/12047,Ale,4.7,2.7,1,500,500,185.19,23,8.7
b'Canadian Club Whisky',LCBO,http://www.lcbo.com/lcbo/product/canadian-club-whisky/34637,Whisky/Whiskey,40.0,60.05,1,1750,1750,29.14,700,11.66
b'Liebfraumilch Drathen Rheinhessen',LCBO,http://www.lcbo.com/lcbo/product/liebfraumilch-drathen-rheinhessen/32631,White Wine,8.5,9.95,1,1000,1000,100.5,85,8.54
b'Pabst Blue Ribbon',LCBO,http://www.lcbo.com/lcbo/product/pabst-blue-ribbon/37861,Lager,5.0,2.1,1,473,473,225.24,23,11.26
b'Wellington County Brown Ale',LCBO,http://www.lcbo.com/lcbo/product/wellington-county-brown-ale/65011,Ale,5.0,2.95,1,473,473,160.34,23,8.02
